id	unitCode	title	record_ID	metadata_usage	data_source	object_type	Date
edanmdm-nmah_1566112	NMAH	certified proof	nmah_1566112	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1566121	NMAH	certified proof	nmah_1566121	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1571657	NMAH	certified proof	nmah_1571657	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1572847	NMAH	certified proof	nmah_1572847	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1573334	NMAH	certified proof	nmah_1573334	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1573511	NMAH	certified proof	nmah_1573511	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1573693	NMAH	certified proof	nmah_1573693	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1574080	NMAH	certified proof	nmah_1574080	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1574615	NMAH	certified proof	nmah_1574615	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1574799	NMAH	certified proof	nmah_1574799	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1576474	NMAH	certified proof	nmah_1576474	{'access': 'CC0'}	National Museum of American History	['Money', 'Exchange Medium', 'certified proof', 'Certified Proof']	
edanmdm-nmah_1457278	NMAH	Bay's Readi-Bandage	nmah_1457278	{'access': 'CC0'}	National Museum of American History	['bandages, tin']	
edanmdm-nmah_1297982	NMAH	Dollard's Herbanium Extract or Vegetable Hair Wash	nmah_1297982	{'access': 'CC0'}	National Museum of American History	['shampoo', 'hair care product', 'Cosmetics']	1906-1918
edanmdm-nmah_730124	NMAH	sponge carrier	nmah_730124	{'access': 'CC0'}	National Museum of American History	['Carrier, Sponge, Gastroscopic; Diagnostic Medicine', 'Carrier, Sponge, Gastroscopic', 'sponge carrier']	
edanmdm-nmah_1099275	NMAH	Sim's vaginal speculum	nmah_1099275	{'access': 'CC0'}	National Museum of American History	['Speculum']	
edanmdm-nmah_1100950	NMAH	Barnes' cranioclast	nmah_1100950	{'access': 'CC0'}	National Museum of American History	['Cranioclast']	
edanmdm-nmah_1427438	NMAH	Calophen (Upjohn)	nmah_1427438	{'access': 'CC0'}	National Museum of American History	['pharmaceutical']	
edanmdm-nmah_1118761	NMAH	Strichninum Valer., 1X	nmah_1118761	{'access': 'CC0'}	National Museum of American History	['Homeopathic Preparation, Bottle of; Pharmaceutical; Powder', 'Homeopathic Preparation, Bottle of']	1975
edanmdm-nmah_1089628	NMAH	Mercurious Vivus, 6X	nmah_1089628	{'access': 'CC0'}	National Museum of American History	['Homeopathic Preparation, Bottle of', 'Homeopathic Preparation, Bottle of; Pharmaceutical; Pellets']	1975
edanmdm-nmah_687959	NMAH	cylinder	nmah_687959	{'access': 'CC0'}	National Museum of American History	['Cylinders (solids)', 'Cylinder; Manufacturing And Dispensing Equipment']	
edanmdm-nmah_725092	NMAH	dental cement	nmah_725092	{'access': 'CC0'}	National Museum of American History	['dental cement', 'Dentistry']	
edanmdm-nmah_724688	NMAH	paper, articulating	nmah_724688	{'access': 'CC0'}	National Museum of American History	['paper, articulating', 'Paper, Articulating, Booklet of, Batch of; Dentistry', 'Paper, Articulating, Booklet of, Batch of']	
edanmdm-nmah_729516	NMAH	wire mesh	nmah_729516	{'access': 'CC0'}	National Museum of American History	['Wire Mesh']	
edanmdm-nmah_724392	NMAH	chemical elements kit, display	nmah_724392	{'access': 'CC0'}	National Museum of American History	['case of pure chemical elements', 'chemical elements kit, display', 'Case, pure chemical elements', 'Drug Kit']	
edanmdm-nmah_718757	NMAH	Antivenin (Bothropic) - Anti-Snake-Bite Serum - M 22	nmah_718757	{'access': 'CC0'}	National Museum of American History	['biological', 'serum therapy, antivenom', 'Antivenin (Bothropic), Anti-Snake Bite Serum; Antivenin; Biologicals; Drugs; Liquid']	ca 1930
edanmdm-nmah_714353	NMAH	Hollis' Jaundice Bitters	nmah_714353	{'access': 'CC0'}	National Museum of American History	['Medicine', 'Patent Medicines; Drugs']	
edanmdm-nmah_714872	NMAH	Hollis' Jaundice Bitters	nmah_714872	{'access': 'CC0'}	National Museum of American History	['Medicine', 'Patent Medicines; Drugs; Non-Liquid']	
edanmdm-nmah_715121	NMAH	Chamberlain's Pain Balm	nmah_715121	{'access': 'CC0'}	National Museum of American History	['Medicine', 'Patent Medicines; Drugs; Liquid']	1908-1918
edanmdm-nmah_716139	NMAH	Chamberlain's Cough Remedy	nmah_716139	{'access': 'CC0'}	National Museum of American History	['Medicine', 'Patent Medicines; Drugs; Liquid']	1908-1918
edanmdm-nmah_729608	NMAH	forceps	nmah_729608	{'access': 'CC0'}	National Museum of American History	['Forceps']	
edanmdm-nmah_1876461	NMAH	Bitter Orange Peel	nmah_1876461	{'access': 'CC0'}	National Museum of American History	['crude drug']	
edanmdm-nmah_728708	NMAH	flask, volumetric	nmah_728708	{'access': 'CC0'}	National Museum of American History	['Flask, Volumetric']	
edanmdm-nmah_1985161	NMAH	eyeglasses	nmah_1985161	{'access': 'CC0'}	National Museum of American History	['Eyeglasses']	
edanmdm-nmah_825846	NMAH	Persian Garden, the	nmah_825846	{'access': 'CC0'}	National Museum of American History	['Book; Bookbinding', 'Books']	
edanmdm-nmah_786677	NMAH	A Samois pres Valvin	nmah_786677	{'access': 'CC0'}	National Museum of American History	['Print; Intaglio; Etching', 'Prints']	1874
edanmdm-nmah_795127	NMAH	The Gettysburg Address 1863	nmah_795127	{'access': 'CC0'}	National Museum of American History	['Print; Halftone', 'Prints']	
edanmdm-nmah_786728	NMAH	Une Rue de Seville	nmah_786728	{'access': 'CC0'}	National Museum of American History	['Prints']	c. 1860
edanmdm-nmah_782792	NMAH	Mill Creek Arch	nmah_782792	{'access': 'CC0'}	National Museum of American History	['Print; Intaglio; Drypoint', 'Prints']	
edanmdm-nmah_821672	NMAH	print	nmah_821672	{'access': 'CC0'}	National Museum of American History	['Prints', 'Print; Letterpress']	
edanmdm-nmah_1463220	NMAH	Louise	nmah_1463220	{'access': 'CC0'}	National Museum of American History	['Drypoint', 'Prints']	ca 1937
edanmdm-nmah_783566	NMAH	The Sailor's Wife	nmah_783566	{'access': 'CC0'}	National Museum of American History	['Print; Relief; Wood Engraving', 'Prints']	
edanmdm-nmah_819566	NMAH	Abbot Old Style, 6 point	nmah_819566	{'access': 'CC0'}	National Museum of American History	['Matrices, Set of', 'Matrices, Set of; Display']	
edanmdm-nmah_819571	NMAH	Abbot Old Style, 48 point	nmah_819571	{'access': 'CC0'}	National Museum of American History	['Matrices, Set of', 'Matrices, Set of; Display']	
edanmdm-nmah_819626	NMAH	Authors Roman Bold, 16 point	nmah_819626	{'access': 'CC0'}	National Museum of American History	['Matrices, Set of; Roman', 'Matrices, Set of']	
edanmdm-nmah_820666	NMAH	Authors Roman Bold, 72 point	nmah_820666	{'access': 'CC0'}	National Museum of American History	['Matrices, Type of', 'matrices, batch of', 'Matrices, Type of; Roman']	
edanmdm-nmah_810868	NMAH	Barnhart Oldstyle Italic, 14 point	nmah_810868	{'access': 'CC0'}	National Museum of American History	['Matrices, Batch of; Serif Italic', 'Matrices, Batch of']	
edanmdm-nmah_690215	NMAH	Capt. Field's Improved Hinged Parallel Rule Signed Henry Hughes & Son	nmah_690215	{'access': 'CC0'}	National Museum of American History	['parallel rule', 'Hinged']	1919
edanmdm-nmah_1432042	NMAH	tracing, hydraulic screws	nmah_1432042	{'access': 'CC0'}	National Museum of American History	['tracing, hydraulic screws']	
edanmdm-nmah_1433793	NMAH	print, clay retorts	nmah_1433793	{'access': 'CC0'}	National Museum of American History	['print, clay retorts']	
edanmdm-nmah_1434021	NMAH	tracing, melting furnace	nmah_1434021	{'access': 'CC0'}	National Museum of American History	['tracing, melting furnace']	
edanmdm-nmah_653173	NMAH	Straight Fishtail Carving Gouge	nmah_653173	{'access': 'CC0'}	National Museum of American History	['Gouges', 'Gouge; Woodcarver; Woodworking; Slicing Tools; Hand Tools']	
edanmdm-nmah_653176	NMAH	Straight Fishtail Carving Gouge	nmah_653176	{'access': 'CC0'}	National Museum of American History	['Gouges', 'Gouge; Woodcarver; Woodworking; Slicing Tools; Hand Tools']	
edanmdm-nmah_1802732	NMAH	Reproduction Set Design Drawing of Don Draper's Boyhood Home from <i>Mad Men</i>	nmah_1802732	{'access': 'CC0'}	National Museum of American History	['drawing, stage set design']	
edanmdm-nmah_1891739	NMAH	Sims letter 23 April 1969	nmah_1891739	{'access': 'CC0'}	National Museum of American History	['Correspondence']	23 April 1969
edanmdm-nmah_1801089	NMAH	Handkerchief	nmah_1801089	{'access': 'CC0'}	National Museum of American History	['Handkerchiefs']	
edanmdm-nmah_454930	NMAH	Kinu	nmah_454930	{'access': 'CC0'}	National Museum of American History	['Ship; Cruiser', 'Ship']	
edanmdm-nmah_461396	NMAH	Erich Geise	nmah_461396	{'access': 'CC0'}	National Museum of American History	['Ship; Destroyer', 'Ship']	
edanmdm-nmah_456334	NMAH	saucer	nmah_456334	{'access': 'CC0'}	National Museum of American History	['Saucers (plates)']	
edanmdm-nmah_467036	NMAH	insignia	nmah_467036	{'access': 'CC0'}	National Museum of American History	['Insignia; Navy; Ribbon, Flat Hat; Mindanao', 'Insignias']	
edanmdm-nmah_450970	NMAH	lamp, bicycle	nmah_450970	{'access': 'CC0'}	National Museum of American History	['Lamp, Bicycle']	
edanmdm-nmah_415502	NMAH	Japanese Type 100 Submachinegun	nmah_415502	{'access': 'CC0'}	National Museum of American History	['submachinegun', 'Mgsb', 'Mgsb; Firearms; Center Fire; 8 Mm; Rifled']	
edanmdm-nmah_456039	NMAH	Chapter XX (/) Decision to Surrender	nmah_456039	{'access': 'CC0'}	National Museum of American History	['Booklet, Part of Manuscript']	
edanmdm-nmah_450714	NMAH	Set of Identification Cards	nmah_450714	{'access': 'CC0'}	National Museum of American History	['Identification Cards, Set of']	
edanmdm-nmah_460908	NMAH	cover, mattress	nmah_460908	{'access': 'CC0'}	National Museum of American History	['Cover, Mattress; Navy', 'Cover, Mattress']	
edanmdm-nmah_439543	NMAH	insignia	nmah_439543	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Epaulette; Officer']	
edanmdm-nmah_388945	NMAH	insignia	nmah_388945	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Cap; Infantry; Co a, Rgt 1; Enlisted Man']	
edanmdm-nmah_383221	NMAH	insignia	nmah_383221	{'access': 'CC0'}	National Museum of American History	['Insignias', 'Insignia; Army; Distinctive; Infantry; Regiment 032']	
edanmdm-nmah_448903	NMAH	insignia	nmah_448903	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Button, Cuff; General Service', 'Insignias']	
edanmdm-nmah_411358	NMAH	Model 1861	nmah_411358	{'access': 'CC0'}	National Museum of American History	['Cartridge Box', 'Cartridge Box; Accoutrements; Army']	
edanmdm-nmah_413255	NMAH	pouch, small articles	nmah_413255	{'access': 'CC0'}	National Museum of American History	['Pouch, Small Articles']	
edanmdm-nmah_414212	NMAH	medal	nmah_414212	{'access': 'CC0'}	National Museum of American History	['Medal; Decoration; Croix De Guerre', 'Medals']	
edanmdm-nmah_443890	NMAH	La Croce Merito Di Guerra	nmah_443890	{'access': 'CC0'}	National Museum of American History	['Sheet of Paper', 'Sheet of Paper; Documents']	
edanmdm-nmah_432979	NMAH	insignia	nmah_432979	{'access': 'CC0'}	National Museum of American History	['Insignia; Army; Badge, Qualification, Marksmanship; Corps Western', 'Insignias']	
edanmdm-nmah_1941696	NMAH	tool, intrenching	nmah_1941696	{'access': 'CC0'}	National Museum of American History	['tool, intrenching']	
edanmdm-nmah_574021	NMAH	Art Pottery	nmah_574021	{'access': 'CC0'}	National Museum of American History	['Vases']	
edanmdm-nmah_1825901	NMAH	Yum Kax	nmah_1825901	{'access': 'CC0'}	National Museum of American History	['Tile']	
edanmdm-nmah_592399	NMAH	tile	nmah_592399	{'access': 'CC0'}	National Museum of American History	['Tile']	
edanmdm-nmah_973913	NMAH	medal	nmah_973913	{'access': 'CC0'}	National Museum of American History	['Medal; Personal', 'Medals']	1785
edanmdm-nmah_1829219	NMAH	Huang Sung T'ung Pao, China, 1038-1040	nmah_1829219	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1038 - 1040
edanmdm-nmah_1829500	NMAH	Ch'ien Lung T'ung Pao, China, 1736-1795	nmah_1829500	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1736 - 1795
edanmdm-nmah_1829559	NMAH	Ta Shun T'ung Pao, China, 1644-1645	nmah_1829559	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1644 - 1645
edanmdm-nmah_1916327	NMAH	50 Pfennig Note, Osnabruck, Germany, 1921	nmah_1916327	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	1921-07
edanmdm-nmah_1962550	NMAH	5 Kopeks, Russia, 1796	nmah_1962550	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1796
edanmdm-nmah_971339	NMAH	medal	nmah_971339	{'access': 'CC0'}	National Museum of American History	['Medal; Personal', 'Medals']	1815
edanmdm-nmah_1918862	NMAH	5 Pfennig Note, Zirndorf, Germany, n.d.	nmah_1918862	{'access': 'CC0'}	National Museum of American History	['note', 'notgeld']	n.d.
edanmdm-nmah_935779	NMAH	Spade Money, China, 7 - 23 (counterfeit)	nmah_935779	{'access': 'CC0'}	National Museum of American History	['spade money', 'huo pu']	7 - 23
edanmdm-nmah_918407	NMAH	0.50 Cent	nmah_918407	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	1940
edanmdm-nmah_919367	NMAH	0.031 Mohar	nmah_919367	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1975989	NMAH	Design for Standing Liberty, United States, 1887	nmah_1975989	{'access': 'CC0'}	National Museum of American History	['design']	1887
edanmdm-nmah_923787	NMAH	1 Drachm	nmah_923787	{'access': 'CC0'}	National Museum of American History	['Coins (money)']	
edanmdm-nmah_1403078	NMAH	photograph	nmah_1403078	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_757751	NMAH	Glass Plate Negative	nmah_757751	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_889913	NMAH	Massachusetts - W. M. Wood Funeral	nmah_889913	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_890412	NMAH	Football, A.A. Stagg- University Of Illinoise	nmah_890412	{'access': 'CC0'}	National Museum of American History	['Photographs']	
edanmdm-nmah_1186677	NMAH	Couple with monkeys	nmah_1186677	{'access': 'CC0'}	National Museum of American History	['Photographs']	c. 1960s
edanmdm-nmah_498819	NMAH	tray	nmah_498819	{'access': 'CC0'}	National Museum of American History	['Trays']	
edanmdm-nmah_1171758	NMAH	postcard	nmah_1171758	{'access': 'CC0'}	National Museum of American History	['Postcards']	
edanmdm-nmah_501549	NMAH	program	nmah_501549	{'access': 'CC0'}	National Museum of American History	['Programs (documents)']	
edanmdm-nmah_1896888	NMAH	Roosevelt Riddles	nmah_1896888	{'access': 'CC0'}	National Museum of American History	['Books']	
edanmdm-nmah_529435	NMAH	paperweight	nmah_529435	{'access': 'CC0'}	National Museum of American History	['Paperweights']	
edanmdm-nmah_512357	NMAH	necktie	nmah_512357	{'access': 'CC0'}	National Museum of American History	['Neckwear']	
edanmdm-nmah_503827	NMAH	ribbon	nmah_503827	{'access': 'CC0'}	National Museum of American History	['Ribbon (material)']	
edanmdm-nmah_547959	NMAH	Here's What a Republican Congress Did for You	nmah_547959	{'access': 'CC0'}	National Museum of American History	['Pamphlets']	1952
edanmdm-nmah_546099	NMAH	periodical clippings, batch of	nmah_546099	{'access': 'CC0'}	National Museum of American History	['periodical clippings, batch of']	
edanmdm-nmah_625939	NMAH	lace	nmah_625939	{'access': 'CC0'}	National Museum of American History	['Lace (needlework)']	
edanmdm-nmah_620292	NMAH	Alençon Needle Lace Border	nmah_620292	{'access': 'CC0'}	National Museum of American History	['lace, border', 'Lace (needlework)']	
edanmdm-nmah_1943622	NMAH	straw braid	nmah_1943622	{'access': 'CC0'}	National Museum of American History	['straw braid']	
edanmdm-nmah_623664	NMAH	fabric sample	nmah_623664	{'access': 'CC0'}	National Museum of American History	['Fabric Sample']	
edanmdm-nmah_623667	NMAH	fabric sample	nmah_623667	{'access': 'CC0'}	National Museum of American History	['Fabric Sample']	
